fips,date,model_abbr,forecast_date,weekly_new_cases_0.01,weekly_new_cases_0.025,weekly_new_cases_0.05,weekly_new_cases_0.1,weekly_new_cases_0.15,weekly_new_cases_0.2,weekly_new_cases_0.25,weekly_new_cases_0.3,weekly_new_cases_0.35,weekly_new_cases_0.4,weekly_new_cases_0.45,weekly_new_cases_0.5,weekly_new_cases_0.55,weekly_new_cases_0.6,weekly_new_cases_0.65,weekly_new_cases_0.7,weekly_new_cases_0.75,weekly_new_cases_0.8,weekly_new_cases_0.85,weekly_new_cases_0.9,weekly_new_cases_0.95,weekly_new_cases_0.975,weekly_new_cases_0.99,weekly_new_deaths_0.01,weekly_new_deaths_0.025,weekly_new_deaths_0.05,weekly_new_deaths_0.1,weekly_new_deaths_0.15,weekly_new_deaths_0.2,weekly_new_deaths_0.25,weekly_new_deaths_0.3,weekly_new_deaths_0.35,weekly_new_deaths_0.4,weekly_new_deaths_0.45,weekly_new_deaths_0.5,weekly_new_deaths_0.55,weekly_new_deaths_0.6,weekly_new_deaths_0.65,weekly_new_deaths_0.7,weekly_new_deaths_0.75,weekly_new_deaths_0.8,weekly_new_deaths_0.85,weekly_new_deaths_0.9,weekly_new_deaths_0.95,weekly_new_deaths_0.975,weekly_new_deaths_0.99
12009,2020-11-09,COVIDhub-ensemble,2020-11-02,,511,,589,,,625,,,,,679,,,,,799,,,930,,1041,,,,,,,,,,,,,,,,,,,,,,,,
12009,2020-11-16,COVIDhub-ensemble,2020-11-02,,412,,506,,,570,,,,,717,,,,,834,,,1039,,1293,,,,,,,,,,,,,,,,,,,,,,,,
12009,2020-11-23,COVIDhub-ensemble,2020-11-02,,341,,438,,,543,,,,,740,,,,,888,,,1186,,1513,,,,,,,,,,,,,,,,,,,,,,,,
12009,2020-11-30,COVIDhub-ensemble,2020-11-02,,282,,394,,,511,,,,,735,,,,,944,,,1314,,1663,,,,,,,,,,,,,,,,,,,,,,,,
12011,2020-11-09,COVIDhub-ensemble,2020-11-02,,2184,,2580,,,2850,,,,,3190,,,,,3589,,,4233,,5376,,,,,,,,,,,,,,,,,,,,,,,,
12011,2020-11-16,COVIDhub-ensemble,2020-11-02,,1770,,2161,,,2653,,,,,3359,,,,,4305,,,5237,,7738,,,,,,,,,,,,,,,,,,,,,,,,
12011,2020-11-23,COVIDhub-ensemble,2020-11-02,,1331,,1935,,,2458,,,,,3477,,,,,4636,,,6039,,9787,,,,,,,,,,,,,,,,,,,,,,,,
12011,2020-11-30,COVIDhub-ensemble,2020-11-02,,1116,,1826,,,2220,,,,,3430,,,,,4728,,,6695,,11722,,,,,,,,,,,,,,,,,,,,,,,,
12013,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,7,,,15,,,,,25,,,,,31,,,38,,87,,,,,,,,,,,,,,,,,,,,,,,,
12013,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,3,,,13,,,,,23,,,,,35,,,48,,76,,,,,,,,,,,,,,,,,,,,,,,,
12013,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,12,,,,,21,,,,,37,,,53,,96,,,,,,,,,,,,,,,,,,,,,,,,
12013,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,11,,,,,22,,,,,42,,,67,,99,,,,,,,,,,,,,,,,,,,,,,,,
12015,2020-11-09,COVIDhub-ensemble,2020-11-02,,110,,146,,,182,,,,,228,,,,,271,,,340,,416,,,,,,,,,,,,,,,,,,,,,,,,
12015,2020-11-16,COVIDhub-ensemble,2020-11-02,,107,,133,,,167,,,,,228,,,,,290,,,429,,576,,,,,,,,,,,,,,,,,,,,,,,,
12015,2020-11-23,COVIDhub-ensemble,2020-11-02,,80,,114,,,169,,,,,228,,,,,294,,,434,,753,,,,,,,,,,,,,,,,,,,,,,,,
12015,2020-11-30,COVIDhub-ensemble,2020-11-02,,61,,105,,,171,,,,,228,,,,,317,,,483,,588,,,,,,,,,,,,,,,,,,,,,,,,
12017,2020-11-09,COVIDhub-ensemble,2020-11-02,,63,,90,,,115,,,,,131,,,,,151,,,178,,245,,,,,,,,,,,,,,,,,,,,,,,,
12017,2020-11-16,COVIDhub-ensemble,2020-11-02,,49,,70,,,101,,,,,131,,,,,167,,,216,,277,,,,,,,,,,,,,,,,,,,,,,,,
12017,2020-11-23,COVIDhub-ensemble,2020-11-02,,43,,63,,,101,,,,,130,,,,,179,,,232,,296,,,,,,,,,,,,,,,,,,,,,,,,
12017,2020-11-30,COVIDhub-ensemble,2020-11-02,,42,,58,,,99,,,,,130,,,,,188,,,246,,328,,,,,,,,,,,,,,,,,,,,,,,,
12019,2020-11-09,COVIDhub-ensemble,2020-11-02,,99,,138,,,179,,,,,223,,,,,252,,,320,,381,,,,,,,,,,,,,,,,,,,,,,,,
12019,2020-11-16,COVIDhub-ensemble,2020-11-02,,60,,102,,,155,,,,,223,,,,,280,,,353,,479,,,,,,,,,,,,,,,,,,,,,,,,
12019,2020-11-23,COVIDhub-ensemble,2020-11-02,,45,,72,,,147,,,,,223,,,,,301,,,386,,495,,,,,,,,,,,,,,,,,,,,,,,,
12019,2020-11-30,COVIDhub-ensemble,2020-11-02,,35,,70,,,124,,,,,223,,,,,312,,,414,,555,,,,,,,,,,,,,,,,,,,,,,,,
12021,2020-11-09,COVIDhub-ensemble,2020-11-02,,345,,425,,,492,,,,,576,,,,,648,,,774,,976,,,,,,,,,,,,,,,,,,,,,,,,
12021,2020-11-16,COVIDhub-ensemble,2020-11-02,,302,,365,,,451,,,,,557,,,,,734,,,927,,1388,,,,,,,,,,,,,,,,,,,,,,,,
12021,2020-11-23,COVIDhub-ensemble,2020-11-02,,228,,311,,,414,,,,,570,,,,,827,,,1079,,1696,,,,,,,,,,,,,,,,,,,,,,,,
12021,2020-11-30,COVIDhub-ensemble,2020-11-02,,187,,267,,,389,,,,,584,,,,,875,,,1136,,2038,,,,,,,,,,,,,,,,,,,,,,,,
12023,2020-11-09,COVIDhub-ensemble,2020-11-02,,23,,38,,,58,,,,,85,,,,,110,,,142,,192,,,,,,,,,,,,,,,,,,,,,,,,
12023,2020-11-16,COVIDhub-ensemble,2020-11-02,,8,,23,,,45,,,,,82,,,,,109,,,157,,210,,,,,,,,,,,,,,,,,,,,,,,,
12023,2020-11-23,COVIDhub-ensemble,2020-11-02,,7,,27,,,45,,,,,77,,,,,110,,,154,,242,,,,,,,,,,,,,,,,,,,,,,,,
12023,2020-11-30,COVIDhub-ensemble,2020-11-02,,6,,23,,,44,,,,,78,,,,,112,,,154,,248,,,,,,,,,,,,,,,,,,,,,,,,
12027,2020-11-09,COVIDhub-ensemble,2020-11-02,,9,,15,,,21,,,,,27,,,,,32,,,52,,90,,,,,,,,,,,,,,,,,,,,,,,,
12027,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,9,,,17,,,,,26,,,,,41,,,54,,74,,,,,,,,,,,,,,,,,,,,,,,,
12027,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,7,,,16,,,,,27,,,,,46,,,55,,90,,,,,,,,,,,,,,,,,,,,,,,,
12027,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,7,,,14,,,,,28,,,,,43,,,53,,99,,,,,,,,,,,,,,,,,,,,,,,,
12029,2020-11-09,COVIDhub-ensemble,2020-11-02,,5,,6,,,13,,,,,20,,,,,27,,,34,,61,,,,,,,,,,,,,,,,,,,,,,,,
12029,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,8,,,,,20,,,,,30,,,37,,70,,,,,,,,,,,,,,,,,,,,,,,,
12029,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,7,,,,,20,,,,,33,,,40,,75,,,,,,,,,,,,,,,,,,,,,,,,
12029,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,7,,,,,21,,,,,32,,,47,,82,,,,,,,,,,,,,,,,,,,,,,,,
12031,2020-11-09,COVIDhub-ensemble,2020-11-02,,536,,728,,,868,,,,,1086,,,,,1318,,,1559,,1942,,,,,,,,,,,,,,,,,,,,,,,,
12031,2020-11-16,COVIDhub-ensemble,2020-11-02,,361,,505,,,784,,,,,1091,,,,,1332,,,1718,,2333,,,,,,,,,,,,,,,,,,,,,,,,
12031,2020-11-23,COVIDhub-ensemble,2020-11-02,,256,,348,,,655,,,,,1034,,,,,1416,,,1850,,2688,,,,,,,,,,,,,,,,,,,,,,,,
12031,2020-11-30,COVIDhub-ensemble,2020-11-02,,183,,286,,,667,,,,,1029,,,,,1440,,,2006,,2868,,,,,,,,,,,,,,,,,,,,,,,,
12033,2020-11-09,COVIDhub-ensemble,2020-11-02,,192,,260,,,316,,,,,400,,,,,474,,,587,,876,,,,,,,,,,,,,,,,,,,,,,,,
12033,2020-11-16,COVIDhub-ensemble,2020-11-02,,163,,217,,,293,,,,,419,,,,,551,,,748,,1006,,,,,,,,,,,,,,,,,,,,,,,,
12033,2020-11-23,COVIDhub-ensemble,2020-11-02,,120,,193,,,286,,,,,444,,,,,633,,,840,,1237,,,,,,,,,,,,,,,,,,,,,,,,
12033,2020-11-30,COVIDhub-ensemble,2020-11-02,,98,,179,,,263,,,,,448,,,,,662,,,847,,1378,,,,,,,,,,,,,,,,,,,,,,,,
12035,2020-11-09,COVIDhub-ensemble,2020-11-02,,37,,53,,,63,,,,,86,,,,,109,,,125,,150,,,,,,,,,,,,,,,,,,,,,,,,
12035,2020-11-16,COVIDhub-ensemble,2020-11-02,,15,,36,,,50,,,,,87,,,,,113,,,142,,177,,,,,,,,,,,,,,,,,,,,,,,,
12035,2020-11-23,COVIDhub-ensemble,2020-11-02,,8,,25,,,49,,,,,85,,,,,116,,,150,,192,,,,,,,,,,,,,,,,,,,,,,,,
12035,2020-11-30,COVIDhub-ensemble,2020-11-02,,4,,18,,,44,,,,,85,,,,,120,,,159,,201,,,,,,,,,,,,,,,,,,,,,,,,
12037,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,4,,,9,,,,,27,,,,,39,,,42,,90,,,,,,,,,,,,,,,,,,,,,,,,
12037,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,5,,,,,26,,,,,38,,,52,,96,,,,,,,,,,,,,,,,,,,,,,,,
12037,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,12,,,,,26,,,,,40,,,63,,104,,,,,,,,,,,,,,,,,,,,,,,,
12037,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,9,,,,,26,,,,,43,,,92,,121,,,,,,,,,,,,,,,,,,,,,,,,
12039,2020-11-09,COVIDhub-ensemble,2020-11-02,,2,,3,,,7,,,,,21,,,,,34,,,52,,81,,,,,,,,,,,,,,,,,,,,,,,,
12039,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,9,,,,,22,,,,,37,,,54,,78,,,,,,,,,,,,,,,,,,,,,,,,
12039,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,8,,,,,20,,,,,43,,,61,,90,,,,,,,,,,,,,,,,,,,,,,,,
12039,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,4,,,,,20,,,,,49,,,63,,98,,,,,,,,,,,,,,,,,,,,,,,,
12041,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,5,,,,,10,,,,,15,,,33,,58,,,,,,,,,,,,,,,,,,,,,,,,
12041,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,10,,,,,23,,,31,,74,,,,,,,,,,,,,,,,,,,,,,,,
12041,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,4,,,,,10,,,,,21,,,31,,87,,,,,,,,,,,,,,,,,,,,,,,,
12041,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,10,,,,,24,,,34,,98,,,,,,,,,,,,,,,,,,,,,,,,
12043,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,6,,,,,13,,,,,22,,,34,,57,,,,,,,,,,,,,,,,,,,,,,,,
12043,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,15,,,,,21,,,27,,63,,,,,,,,,,,,,,,,,,,,,,,,
12043,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,15,,,,,31,,,50,,70,,,,,,,,,,,,,,,,,,,,,,,,
12043,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,16,,,,,33,,,44,,76,,,,,,,,,,,,,,,,,,,,,,,,
12045,2020-11-09,COVIDhub-ensemble,2020-11-02,,3,,3,,,7,,,,,12,,,,,17,,,28,,47,,,,,,,,,,,,,,,,,,,,,,,,
12045,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,5,,,,,11,,,,,20,,,31,,54,,,,,,,,,,,,,,,,,,,,,,,,
12045,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,4,,,,,10,,,,,25,,,42,,54,,,,,,,,,,,,,,,,,,,,,,,,
12045,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,10,,,,,31,,,50,,67,,,,,,,,,,,,,,,,,,,,,,,,
12047,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,3,,,3,,,,,9,,,,,15,,,20,,37,,,,,,,,,,,,,,,,,,,,,,,,
12047,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,4,,,,,8,,,,,11,,,19,,27,,,,,,,,,,,,,,,,,,,,,,,,
12047,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,8,,,,,11,,,19,,29,,,,,,,,,,,,,,,,,,,,,,,,
12047,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,6,,,,,10,,,20,,33,,,,,,,,,,,,,,,,,,,,,,,,
12049,2020-11-09,COVIDhub-ensemble,2020-11-02,,9,,16,,,28,,,,,41,,,,,55,,,77,,101,,,,,,,,,,,,,,,,,,,,,,,,
12049,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,9,,,23,,,,,39,,,,,54,,,83,,115,,,,,,,,,,,,,,,,,,,,,,,,
12049,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,7,,,22,,,,,36,,,,,55,,,89,,125,,,,,,,,,,,,,,,,,,,,,,,,
12049,2020-11-30,COVIDhub-ensemble,2020-11-02,,1,,9,,,21,,,,,37,,,,,56,,,95,,133,,,,,,,,,,,,,,,,,,,,,,,,
12051,2020-11-09,COVIDhub-ensemble,2020-11-02,,10,,19,,,34,,,,,45,,,,,60,,,68,,96,,,,,,,,,,,,,,,,,,,,,,,,
12051,2020-11-16,COVIDhub-ensemble,2020-11-02,,11,,23,,,30,,,,,49,,,,,70,,,88,,126,,,,,,,,,,,,,,,,,,,,,,,,
12051,2020-11-23,COVIDhub-ensemble,2020-11-02,,6,,19,,,33,,,,,50,,,,,76,,,102,,134,,,,,,,,,,,,,,,,,,,,,,,,
12051,2020-11-30,COVIDhub-ensemble,2020-11-02,,5,,14,,,27,,,,,50,,,,,80,,,112,,158,,,,,,,,,,,,,,,,,,,,,,,,
12053,2020-11-09,COVIDhub-ensemble,2020-11-02,,101,,125,,,150,,,,,178,,,,,207,,,231,,302,,,,,,,,,,,,,,,,,,,,,,,,
12053,2020-11-16,COVIDhub-ensemble,2020-11-02,,64,,95,,,135,,,,,177,,,,,208,,,259,,349,,,,,,,,,,,,,,,,,,,,,,,,
12053,2020-11-23,COVIDhub-ensemble,2020-11-02,,44,,76,,,123,,,,,178,,,,,231,,,268,,375,,,,,,,,,,,,,,,,,,,,,,,,
12053,2020-11-30,COVIDhub-ensemble,2020-11-02,,32,,74,,,126,,,,,178,,,,,237,,,282,,390,,,,,,,,,,,,,,,,,,,,,,,,
12055,2020-11-09,COVIDhub-ensemble,2020-11-02,,61,,99,,,122,,,,,151,,,,,169,,,197,,267,,,,,,,,,,,,,,,,,,,,,,,,
12055,2020-11-16,COVIDhub-ensemble,2020-11-02,,32,,76,,,106,,,,,148,,,,,179,,,220,,289,,,,,,,,,,,,,,,,,,,,,,,,
12055,2020-11-23,COVIDhub-ensemble,2020-11-02,,46,,83,,,104,,,,,146,,,,,187,,,236,,305,,,,,,,,,,,,,,,,,,,,,,,,
12055,2020-11-30,COVIDhub-ensemble,2020-11-02,,30,,66,,,95,,,,,146,,,,,197,,,252,,343,,,,,,,,,,,,,,,,,,,,,,,,
12057,2020-11-09,COVIDhub-ensemble,2020-11-02,,1020,,1249,,,1365,,,,,1588,,,,,1671,,,2088,,2557,,,,,,,,,,,,,,,,,,,,,,,,
12057,2020-11-16,COVIDhub-ensemble,2020-11-02,,776,,1115,,,1268,,,,,1490,,,,,1703,,,2489,,3312,,,,,,,,,,,,,,,,,,,,,,,,
12057,2020-11-23,COVIDhub-ensemble,2020-11-02,,565,,1035,,,1190,,,,,1502,,,,,1802,,,2728,,3930,,,,,,,,,,,,,,,,,,,,,,,,
12057,2020-11-30,COVIDhub-ensemble,2020-11-02,,349,,944,,,1073,,,,,1557,,,,,1903,,,2925,,4390,,,,,,,,,,,,,,,,,,,,,,,,
12059,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,16,,,25,,,,,39,,,,,57,,,73,,103,,,,,,,,,,,,,,,,,,,,,,,,
12059,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,16,,,30,,,,,46,,,,,66,,,83,,118,,,,,,,,,,,,,,,,,,,,,,,,
12059,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,13,,,27,,,,,45,,,,,69,,,85,,124,,,,,,,,,,,,,,,,,,,,,,,,
12059,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,5,,,23,,,,,48,,,,,71,,,89,,137,,,,,,,,,,,,,,,,,,,,,,,,
12061,2020-11-09,COVIDhub-ensemble,2020-11-02,,115,,145,,,180,,,,,219,,,,,259,,,289,,383,,,,,,,,,,,,,,,,,,,,,,,,
12061,2020-11-16,COVIDhub-ensemble,2020-11-02,,96,,133,,,190,,,,,226,,,,,268,,,311,,514,,,,,,,,,,,,,,,,,,,,,,,,
12061,2020-11-23,COVIDhub-ensemble,2020-11-02,,78,,118,,,171,,,,,235,,,,,274,,,327,,636,,,,,,,,,,,,,,,,,,,,,,,,
12061,2020-11-30,COVIDhub-ensemble,2020-11-02,,52,,104,,,160,,,,,228,,,,,286,,,341,,662,,,,,,,,,,,,,,,,,,,,,,,,
12063,2020-11-09,COVIDhub-ensemble,2020-11-02,,18,,30,,,43,,,,,55,,,,,74,,,96,,161,,,,,,,,,,,,,,,,,,,,,,,,
12063,2020-11-16,COVIDhub-ensemble,2020-11-02,,7,,20,,,35,,,,,53,,,,,80,,,115,,154,,,,,,,,,,,,,,,,,,,,,,,,
12063,2020-11-23,COVIDhub-ensemble,2020-11-02,,7,,19,,,32,,,,,51,,,,,85,,,108,,175,,,,,,,,,,,,,,,,,,,,,,,,
12063,2020-11-30,COVIDhub-ensemble,2020-11-02,,6,,17,,,30,,,,,52,,,,,84,,,113,,172,,,,,,,,,,,,,,,,,,,,,,,,
12065,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,4,,,14,,,,,23,,,,,32,,,39,,75,,,,,,,,,,,,,,,,,,,,,,,,
12065,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,10,,,,,23,,,,,33,,,48,,88,,,,,,,,,,,,,,,,,,,,,,,,
12065,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,1,,,9,,,,,24,,,,,38,,,63,,94,,,,,,,,,,,,,,,,,,,,,,,,
12065,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,24,,,,,40,,,67,,95,,,,,,,,,,,,,,,,,,,,,,,,
12067,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,7,,,,,10,,,17,,28,,,,,,,,,,,,,,,,,,,,,,,,
12067,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,7,,,,,12,,,20,,33,,,,,,,,,,,,,,,,,,,,,,,,
12067,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,13,,,23,,43,,,,,,,,,,,,,,,,,,,,,,,,
12067,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,15,,,26,,45,,,,,,,,,,,,,,,,,,,,,,,,
12069,2020-11-09,COVIDhub-ensemble,2020-11-02,,145,,200,,,235,,,,,266,,,,,301,,,371,,433,,,,,,,,,,,,,,,,,,,,,,,,
12069,2020-11-16,COVIDhub-ensemble,2020-11-02,,105,,138,,,197,,,,,265,,,,,313,,,411,,479,,,,,,,,,,,,,,,,,,,,,,,,
12069,2020-11-23,COVIDhub-ensemble,2020-11-02,,68,,114,,,177,,,,,264,,,,,326,,,435,,531,,,,,,,,,,,,,,,,,,,,,,,,
12069,2020-11-30,COVIDhub-ensemble,2020-11-02,,53,,104,,,161,,,,,258,,,,,345,,,449,,570,,,,,,,,,,,,,,,,,,,,,,,,
12071,2020-11-09,COVIDhub-ensemble,2020-11-02,,595,,720,,,844,,,,,963,,,,,1100,,,1317,,1669,,,,,,,,,,,,,,,,,,,,,,,,
12071,2020-11-16,COVIDhub-ensemble,2020-11-02,,487,,556,,,754,,,,,936,,,,,1179,,,1605,,2294,,,,,,,,,,,,,,,,,,,,,,,,
12071,2020-11-23,COVIDhub-ensemble,2020-11-02,,355,,465,,,680,,,,,970,,,,,1245,,,1797,,2694,,,,,,,,,,,,,,,,,,,,,,,,
12071,2020-11-30,COVIDhub-ensemble,2020-11-02,,295,,437,,,597,,,,,969,,,,,1311,,,1994,,2920,,,,,,,,,,,,,,,,,,,,,,,,
12073,2020-11-09,COVIDhub-ensemble,2020-11-02,,150,,249,,,358,,,,,438,,,,,486,,,627,,778,,,,,,,,,,,,,,,,,,,,,,,,
12073,2020-11-16,COVIDhub-ensemble,2020-11-02,,103,,191,,,311,,,,,427,,,,,543,,,716,,972,,,,,,,,,,,,,,,,,,,,,,,,
12073,2020-11-23,COVIDhub-ensemble,2020-11-02,,88,,182,,,279,,,,,426,,,,,584,,,755,,1089,,,,,,,,,,,,,,,,,,,,,,,,
12073,2020-11-30,COVIDhub-ensemble,2020-11-02,,75,,159,,,240,,,,,432,,,,,624,,,794,,1186,,,,,,,,,,,,,,,,,,,,,,,,
12075,2020-11-09,COVIDhub-ensemble,2020-11-02,,9,,17,,,26,,,,,31,,,,,38,,,49,,68,,,,,,,,,,,,,,,,,,,,,,,,
12075,2020-11-16,COVIDhub-ensemble,2020-11-02,,5,,13,,,20,,,,,31,,,,,42,,,55,,76,,,,,,,,,,,,,,,,,,,,,,,,
12075,2020-11-23,COVIDhub-ensemble,2020-11-02,,2,,10,,,18,,,,,32,,,,,47,,,60,,87,,,,,,,,,,,,,,,,,,,,,,,,
12075,2020-11-30,COVIDhub-ensemble,2020-11-02,,4,,9,,,20,,,,,34,,,,,48,,,59,,83,,,,,,,,,,,,,,,,,,,,,,,,
12077,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,6,,,,,11,,,14,,21,,,,,,,,,,,,,,,,,,,,,,,,
12077,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,6,,,,,11,,,14,,23,,,,,,,,,,,,,,,,,,,,,,,,
12077,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,6,,,,,11,,,14,,25,,,,,,,,,,,,,,,,,,,,,,,,
12077,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,6,,,,,10,,,14,,29,,,,,,,,,,,,,,,,,,,,,,,,
12079,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,3,,,,,9,,,,,13,,,20,,27,,,,,,,,,,,,,,,,,,,,,,,,
12079,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,10,,,,,12,,,21,,33,,,,,,,,,,,,,,,,,,,,,,,,
12079,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,9,,,,,12,,,20,,36,,,,,,,,,,,,,,,,,,,,,,,,
12079,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,9,,,,,12,,,19,,39,,,,,,,,,,,,,,,,,,,,,,,,
12081,2020-11-09,COVIDhub-ensemble,2020-11-02,,287,,379,,,455,,,,,537,,,,,649,,,758,,932,,,,,,,,,,,,,,,,,,,,,,,,
12081,2020-11-16,COVIDhub-ensemble,2020-11-02,,210,,301,,,412,,,,,539,,,,,718,,,899,,1227,,,,,,,,,,,,,,,,,,,,,,,,
12081,2020-11-23,COVIDhub-ensemble,2020-11-02,,163,,241,,,363,,,,,540,,,,,791,,,1098,,1510,,,,,,,,,,,,,,,,,,,,,,,,
12081,2020-11-30,COVIDhub-ensemble,2020-11-02,,110,,225,,,339,,,,,576,,,,,834,,,1308,,1766,,,,,,,,,,,,,,,,,,,,,,,,
12083,2020-11-09,COVIDhub-ensemble,2020-11-02,,121,,162,,,201,,,,,246,,,,,296,,,400,,490,,,,,,,,,,,,,,,,,,,,,,,,
12083,2020-11-16,COVIDhub-ensemble,2020-11-02,,80,,130,,,187,,,,,249,,,,,344,,,447,,528,,,,,,,,,,,,,,,,,,,,,,,,
12083,2020-11-23,COVIDhub-ensemble,2020-11-02,,71,,121,,,167,,,,,255,,,,,372,,,487,,585,,,,,,,,,,,,,,,,,,,,,,,,
12083,2020-11-30,COVIDhub-ensemble,2020-11-02,,49,,101,,,143,,,,,252,,,,,406,,,511,,722,,,,,,,,,,,,,,,,,,,,,,,,
12085,2020-11-09,COVIDhub-ensemble,2020-11-02,,59,,82,,,101,,,,,131,,,,,160,,,201,,274,,,,,,,,,,,,,,,,,,,,,,,,
12085,2020-11-16,COVIDhub-ensemble,2020-11-02,,45,,61,,,96,,,,,131,,,,,168,,,240,,345,,,,,,,,,,,,,,,,,,,,,,,,
12085,2020-11-23,COVIDhub-ensemble,2020-11-02,,16,,54,,,90,,,,,131,,,,,187,,,287,,416,,,,,,,,,,,,,,,,,,,,,,,,
12085,2020-11-30,COVIDhub-ensemble,2020-11-02,,13,,44,,,92,,,,,131,,,,,196,,,315,,436,,,,,,,,,,,,,,,,,,,,,,,,
12086,2020-11-09,COVIDhub-ensemble,2020-11-02,,3001,,3658,,,3896,,,,,4364,,,,,4771,,,6308,,6865,,,,,,,,,,,,,,,,,,,,,,,,
12086,2020-11-16,COVIDhub-ensemble,2020-11-02,,2510,,2989,,,3677,,,,,4262,,,,,5689,,,6996,,8863,,,,,,,,,,,,,,,,,,,,,,,,
12086,2020-11-23,COVIDhub-ensemble,2020-11-02,,1893,,2530,,,3335,,,,,4287,,,,,6323,,,8006,,11575,,,,,,,,,,,,,,,,,,,,,,,,
12086,2020-11-30,COVIDhub-ensemble,2020-11-02,,1496,,2204,,,2822,,,,,4398,,,,,6476,,,8176,,13712,,,,,,,,,,,,,,,,,,,,,,,,
12087,2020-11-09,COVIDhub-ensemble,2020-11-02,,70,,88,,,107,,,,,125,,,,,143,,,165,,215,,,,,,,,,,,,,,,,,,,,,,,,
12087,2020-11-16,COVIDhub-ensemble,2020-11-02,,44,,66,,,97,,,,,125,,,,,150,,,194,,237,,,,,,,,,,,,,,,,,,,,,,,,
12087,2020-11-23,COVIDhub-ensemble,2020-11-02,,35,,57,,,91,,,,,129,,,,,160,,,204,,257,,,,,,,,,,,,,,,,,,,,,,,,
12087,2020-11-30,COVIDhub-ensemble,2020-11-02,,17,,49,,,83,,,,,129,,,,,175,,,211,,269,,,,,,,,,,,,,,,,,,,,,,,,
12089,2020-11-09,COVIDhub-ensemble,2020-11-02,,15,,40,,,57,,,,,76,,,,,96,,,124,,151,,,,,,,,,,,,,,,,,,,,,,,,
